"","ID","Dia","Mes","Any","Lloc","Grau_Perill","Tipus_Desencadenant","Origen","Mida","Membres","Arrossegats","Ferits","Morts","Activitat","lat","long"
"114",249,"28","12","2014","Baqueira-Perdiu Blanca",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí fora pista",42.6971,0.952346
"115",462,"17","12","2014","Arcalís",3,"Desconegut (null)","Accidental",NA,1,1,1,0,"Esquí fora pista",42.6370527642445,1.47441071008856
"116",232,"10","04","2016","Canal est del Bacivèr",2,"Puntual (PU)","Natural",NA,2,2,0,0,"Esquí de muntanya",42.712993,0.993592
"117",241,"05","04","2016","Pico Pacino",3,"Placa (PL)","Desconegut",NA,3,3,0,0,"Raquetes",42.751428,-0.339013
"118",290,"27","03","2016","Pineta",3,"Puntual (PU)","Natural",NA,2,2,0,1,"Excursionisme",42.685302,0.50436
"119",242,"21","03","2016","Peña Telera",3,"Placa (PL)","Desconegut",NA,2,2,2,0,"Alpinisme",42.691266,-0.370856
"120",319,"10","03","2016","Jacetania",4,"Placa (PL)","Accidental",NA,5,5,0,0,"Desconegut",42.794155,-0.422588
"121",277,"08","03","2016","Jacetania",3,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí fora pista",42.794155,-0.422588
"122",276,"06","03","2016","Jacetania",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí fora pista",42.794155,-0.422588
"123",288,"03","03","2016","Jacetania",3,"Placa (PL)","Desconegut",NA,3,3,0,0,"Esquí fora pista",42.794155,-0.422588
"124",334,"27","02","2016","Circo de San Miguel",-1,"Placa (PL)","Desconegut",NA,2,2,2,0,"Excursionisme",41.787615,-1.844866
"125",322,"16","02","2016","Jacetania",4,"Placa (PL)","Desconegut",NA,NA,-1,-1,-1,"Esquí fora pista",42.794155,-0.422588
"126",333,"21","01","2016","Valdezcaray",-1,"Placa (PL)","Desconegut",NA,1,1,0,1,"Esquí de muntanya",42.243331,-2.972688
"127",280,"18","01","2016","Cigalera",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Taula de muntanya",42.671225,0.99377
"128",258,"17","01","2016","Astún",3,"Placa (PL)","Accidental",NA,3,1,1,0,"Esquí fora pista",42.809172,-0.491143
"129",278,"17","01","2016","La Cigalera",3,"Placa (PL)","Accidental",NA,1,-1,-1,-1,"Taula de muntanya",42.671225,0.99377
"130",287,"17","01","2016","Candanchú",3,"Placa (PL)","Desconegut",NA,2,-1,-1,-1,"Esquí fora pista",42.778118,-0.537333
"131",289,"17","01","2016","Chía",3,"Puntual (PU)","Desconegut",NA,NA,1,1,0,"Alpinisme",42.695259,0.97174
"132",261,"16","01","2016","Jacetania",3,"Placa (PL)","Desconegut",NA,2,2,1,0,"Esquí fora pista",42.794155,-0.422588
"133",284,"16","01","2016","Baciver",3,"Placa (PL)","Accidental",NA,4,-1,-1,-1,"Esquí de muntanya",42.712534,0.991209
"134",286,"16","01","2016","Jacetania",3,"Placa (PL)","Desconegut",NA,NA,-1,-1,-1,"Esquí fora pista",42.794155,-0.422588
"135",214,"09","01","2016","Maladeta",2,"Placa (PL)","Accidental",NA,10,10,0,0,"Esquí de muntanya",42.647197,0.64022
"136",220,"06","01","2016","Jacetania",2,"Placa (PL)","Accidental",NA,1,1,-1,-1,"Taula fora pista",42.794155,-0.422588
"137",257,"05","01","2016","Jacetania",3,"Placa (PL)","Accidental",NA,NA,-1,0,0,"Esquí fora pista",42.794155,-0.422588
"138",244,"09","02","2017","Barranc dera Laveja",3,"Placa (PL)","Accidental",NA,1,1,0,1,"Esquí fora pista",42.737803,0.985915
"139",303,"28","01","2017","Coma Pregona",4,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí fora pista",42.326983,1.900613
"140",217,"09","01","2017","Coma de l’Estany. Vall de Filià",2,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí de muntanya",42.454713,0.91796
"141",211,"04","01","2017","Canal Sàbat",1,"Placa (PL)","Accidental",NA,NA,0,1,0,"Excursionisme",42.286085,1.654374
"142",210,"12","12","2016","Gra de Fajol Petit",1,"Placa (PL)","Accidental",NA,1,1,1,0,"Excursionisme",42.414608,2.260048
"143",456,"10","04","2018","Arinsal",3,"Placa (PL)","Accidental",1.5,1,1,0,0,"Esquí fora pista",42.5650923148641,1.44993180884295
"144",318,"25","03","2018","Torrent de Set Fonts o del Suís",4,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí fora pista",42.250331,1.695235
"145",306,"24","03","2018","Coma Pregona",4,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí de pista",42.327396,0.897486
"146",238,"22","03","2018","Conangles",3,"Placa (PL)","Accidental",NA,3,3,1,2,"Esquí de muntanya",42.632476,0.782819
"147",457,"18","03","2018","Arinsal",2,"Placa (PL)","Accidental",3,6,3,0,0,"Esquí fora pista",42.5632274414321,1.45574100800961
"148",272,"11","03","2018","Canal de l'Ordiguer",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Alpinisme",42.287427,1.655332
"149",458,"01","03","2018","Arcalís",4,"Placa (PL)","Accidental",3,2,2,1,1,"Esquí de muntanya",42.6299172938445,1.47123316624995
"150",459,"20","02","2018","Bony d'Envalira",4,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.5162711674548,1.7092750712726
"151",267,"11","02","2018","Canal de l'os",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.67691,1.219594
"152",269,"11","02","2018","Muntanya del Estanyets",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Taula fora pista",42.552375,0.989787
"153",332,"10","02","2018","Les Agudes (Massís del Montseny)",-1,"Placa (PL)","Accidental",NA,3,3,3,0,"Alpinisme",41.789832,2.445474
"154",271,"07","02","2018","Coll de la Marrana",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.417527,2.243593
"155",246,"04","02","2018","Coll de Certascan",3,"Placa (PL)","Accidental",NA,5,2,1,0,"Esquí de muntanya",42.709404,1.274527
"156",250,"27","01","2018","Comabella",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí fora pista",42.319643,1.923743
"157",460,"16","01","2018","Portella de Rialb",2,"Placa (PL)","Accidental",1,3,2,0,0,"Esquí de muntanya",42.6402413604066,1.53557006085043
"158",461,"16","01","2018","Tossa d'Incles",2,"Placa (PL)","Desconegut",1.5,NA,1,0,0,"Esquí de muntanya",42.5807676906943,1.69310901494233
"159",225,"12","01","2018","Pic de la Coma del Forn",2,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.677636,1.190628
"160",227,"12","01","2018","Campirme",2,"Placa (PL)","Accidental",NA,NA,-1,0,0,"Esquí de muntanya",42.662878,1.196625
"161",224,"04","01","2018","Solana de la Carma",2,"Puntual (PU)","Natural",NA,1,1,0,0,"Raquetes",42.570152,0.824808
"162",254,"03","12","2017","Tuc de la Cigalera",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí fora pista",42.670897,0.993596
"163",229,"04","05","2019","Coll de la Marrana",2,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.417121,2.242709
"164",372,"18","04","2019","W Pico Tempestades. Corredor Magadeta",-1,"Placa (PL)","Accidental",2,2,2,0,0,"Esquí de muntanya",42.624899,0.661801
"165",228,"13","04","2019","Coll de l’Estany Gelat",2,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.614599,0.983647
"166",449,"13","04","2019","Pic d'Anrodat",3,"Placa (PL)","Accidental",3,3,1,0,0,"Esquí de muntanya",42.6236967695409,1.68031258124558
"167",450,"11","04","2019","Arcalís",2,"Puntual (PU)","Accidental",1,3,1,1,0,"Esquí fora pista",42.6187388507648,1.48793950271557
"168",219,"06","02","2019","Tuc de la Llança",2,"Placa (PL)","Accidental",NA,3,3,1,0,"Esquí de muntanya",42.682668,0.992107
"169",451,"03","02","2019","Sorteny",3,"Placa (PL)","Accidental",3,3,3,3,0,"Esquí de muntanya",42.6051262289445,1.57380358818295
"170",255,"26","01","2019","La Vinheta",3,"Placa (PL)","Accidental",NA,1,1,0,1,"Esquí fora pista",42.69638,0.426964
"171",452,"26","01","2019","Grau Roig",4,"Placa (PL)","Accidental",1.5,4,1,1,0,"Esquí de muntanya",42.5247480423482,1.70493434443424
"172",453,"26","01","2019","Pas de la Casa",4,"Placa (PL)","Accidental",1,6,1,0,0,"Esquí fora pista",42.5329707771267,1.72137184656498
"173",454,"17","12","2018","Clots de Massat",2,"Desconegut (null)","Accidental",2,1,1,1,0,"Raquetes",42.5757115483155,1.70257638314417
"174",455,"01","12","2018","Pas de la Casa",-1,"Placa (PL)","Accidental",1.5,1,1,0,0,"Esquí fora pista",42.5274363631943,1.7228912496931
"175",230,"12","03","2020","Pic de Sudorn",2,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí de muntanya",42.535812,1.049188
"176",260,"10","03","2020","Tuc de Vacivèr",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí fora pista",42.713003,0.991212
"177",268,"08","03","2020","Estany del Diable",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Taula de muntanya",42.668246,1.194258
"178",275,"08","03","2020","Tuc de Beret",3,"Placa (PL)","Accidental",NA,NA,0,0,0,"Esquí de muntanya",42.723402,1.004706
"179",283,"08","03","2020","Tuc de Beret",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.723402,1.004706
"180",256,"03","03","2020","La Vinheta",3,"Placa (PL)","Accidental",NA,2,2,1,1,"Taula fora pista",42.69638,0.426964
"181",240,"23","12","2019","Gra de Fajol",3,"Placa (PL)","Accidental",NA,2,2,2,0,"Alpinisme",42.416553,2.247858
"182",274,"21","12","2019","Coll de la Marrana",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Alpinisme",42.416979,2.242926
"183",239,"10","12","2019","Sendrosa-Aubeta",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí de muntanya",42.648235,0.946721
"184",281,"10","12","2019","Vall de Gerber",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.617175,0.983828
"185",282,"10","12","2019","Molières",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí de muntanya",42.629597,0.699121
"186",448,"10","12","2019","Arcalís",3,"Placa (PL)","Accidental",2,5,2,0,0,"Esquí fora pista",42.6207283815208,1.48612659906561
"187",273,"23","11","2019","Coll de la Marrana",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.417121,2.242709
"188",76,"23","11","2021","Orreaga, collado de Lepoeder",-1,"Placa (PL)","Accidental",1,NA,1,0,0,"Esquí de muntanya",43.026147,-1.295783
"189",90,"08","05","2021","Corredor Estasen, Aneto",-1,"Desconegut","Desconegut",NA,4,4,4,0,"Alpinisme",42.631477,0.65392
"190",89,"05","05","2021","Taillon",-1,"Puntual (PU)","Natural",2,1,1,1,0,"Esquí de muntanya",42.693829,-0.050659
"191",134,"18","04","2021","Pico Veleta",-1,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",37.0535160217992,-3.36663823508853
"192",439,"29","03","2021","Tristaina",1,"Placa (PL)","Accidental",2,16,1,0,0,"Esquí de muntanya",42.6421039300865,1.48097604574109
"193",87,"20","03","2021","Locampo",2,"Placa (PL)","Accidental",1,3,2,1,0,"Esquí de muntanya",42.634442,0.982899
